holc_grade,id,N_samples,City,City_state
A,IL_Chicago_A12_A_2061,493,Chicago,"Chicago, IL"
A,IL_Chicago_A13_A_2062,54,Chicago,"Chicago, IL"
A,IL_Chicago_A14_A_2063,41,Chicago,"Chicago, IL"
A,IL_Chicago_A15_A_2064,581,Chicago,"Chicago, IL"
A,IL_Chicago_A16_A_2065,220,Chicago,"Chicago, IL"
A,IL_Chicago_A17_A_2066,21,Chicago,"Chicago, IL"
A,IL_Chicago_A18_A_2067,13,Chicago,"Chicago, IL"
A,IL_Chicago_A19_A_2068,154,Chicago,"Chicago, IL"
A,IL_Chicago_A2_A_2069,1655,Chicago,"Chicago, IL"
A,IL_Chicago_A20_A_2070,273,Chicago,"Chicago, IL"
A,IL_Chicago_A21_A_2071,39,Chicago,"Chicago, IL"
A,IL_Chicago_A22_A_2072,3621,Chicago,"Chicago, IL"
A,IL_Chicago_A23_A_2073,789,Chicago,"Chicago, IL"
A,IL_Chicago_A24_A_2074,1079,Chicago,"Chicago, IL"
A,IL_Chicago_A25_A_2075,12223,Chicago,"Chicago, IL"
A,IL_Chicago_A26_A_2076,861,Chicago,"Chicago, IL"
A,IL_Chicago_A27_A_2077,8,Chicago,"Chicago, IL"
A,IL_Chicago_A28_A_2078,9047,Chicago,"Chicago, IL"
A,IL_Chicago_A29_A_2079,194,Chicago,"Chicago, IL"
A,IL_Chicago_A30_A_2081,157,Chicago,"Chicago, IL"
A,IL_Chicago_A31_A_2082,226,Chicago,"Chicago, IL"
A,IL_Chicago_A32_A_2083,12,Chicago,"Chicago, IL"
A,IL_Chicago_A33_A_2084,342,Chicago,"Chicago, IL"
A,IL_Chicago_A34_A_2085,241,Chicago,"Chicago, IL"
A,IL_Chicago_A35_A_2086,1159,Chicago,"Chicago, IL"
A,IL_Chicago_A36_A_2087,38,Chicago,"Chicago, IL"
A,IL_Chicago_A37_A_2088,180,Chicago,"Chicago, IL"
A,IL_Chicago_A4_A_2089,13434,Chicago,"Chicago, IL"
A,IL_Chicago_A5_A_2090,78,Chicago,"Chicago, IL"
A,IL_Chicago_A6_A_2091,106,Chicago,"Chicago, IL"
A,IL_Chicago_A7_A_2092,10605,Chicago,"Chicago, IL"
A,IL_Chicago_A8_A_2093,41,Chicago,"Chicago, IL"
B,IL_Chicago_B1_B_2095,41,Chicago,"Chicago, IL"
B,IL_Chicago_B10_B_2096,753,Chicago,"Chicago, IL"
B,IL_Chicago_B100_B_2097,45,Chicago,"Chicago, IL"
B,IL_Chicago_B101_B_2098,135,Chicago,"Chicago, IL"
B,IL_Chicago_B102_B_2099,385,Chicago,"Chicago, IL"
B,IL_Chicago_B103_B_2100,354,Chicago,"Chicago, IL"
B,IL_Chicago_B104_B_2101,245,Chicago,"Chicago, IL"
B,IL_Chicago_B105_B_2102,6,Chicago,"Chicago, IL"
B,IL_Chicago_B106_B_2103,1251,Chicago,"Chicago, IL"
B,IL_Chicago_B107_B_2104,3370,Chicago,"Chicago, IL"
B,IL_Chicago_B108_B_2105,4,Chicago,"Chicago, IL"
B,IL_Chicago_B109_B_2106,41,Chicago,"Chicago, IL"
B,IL_Chicago_B11_B_2107,75,Chicago,"Chicago, IL"
B,IL_Chicago_B110_B_2108,3,Chicago,"Chicago, IL"
B,IL_Chicago_B111_B_2109,40,Chicago,"Chicago, IL"
B,IL_Chicago_B113_B_2111,1,Chicago,"Chicago, IL"
B,IL_Chicago_B114_B_2112,1,Chicago,"Chicago, IL"
B,IL_Chicago_B115_B_2113,5,Chicago,"Chicago, IL"
B,IL_Chicago_B117_B_2115,9,Chicago,"Chicago, IL"
B,IL_Chicago_B118_B_2116,1,Chicago,"Chicago, IL"
B,IL_Chicago_B119_B_2117,93,Chicago,"Chicago, IL"
B,IL_Chicago_B12_B_2118,244,Chicago,"Chicago, IL"
B,IL_Chicago_B120_B_2119,1,Chicago,"Chicago, IL"
B,IL_Chicago_B121_B_2120,34,Chicago,"Chicago, IL"
B,IL_Chicago_B122_B_2121,200,Chicago,"Chicago, IL"
B,IL_Chicago_B123_B_2122,3,Chicago,"Chicago, IL"
B,IL_Chicago_B124_B_2123,2443,Chicago,"Chicago, IL"
B,IL_Chicago_B125_B_2124,81,Chicago,"Chicago, IL"
B,IL_Chicago_B126_B_2125,7,Chicago,"Chicago, IL"
B,IL_Chicago_B128_B_2127,7,Chicago,"Chicago, IL"
B,IL_Chicago_B129_B_2128,2,Chicago,"Chicago, IL"
B,IL_Chicago_B13_B_2129,72,Chicago,"Chicago, IL"
B,IL_Chicago_B131_B_2131,15,Chicago,"Chicago, IL"
B,IL_Chicago_B14_B_2133,170,Chicago,"Chicago, IL"
B,IL_Chicago_B15_B_2134,36,Chicago,"Chicago, IL"
B,IL_Chicago_B16_B_2135,44,Chicago,"Chicago, IL"
B,IL_Chicago_B17_B_2136,124,Chicago,"Chicago, IL"
B,IL_Chicago_B18_B_2137,179,Chicago,"Chicago, IL"
B,IL_Chicago_B19_B_2138,15,Chicago,"Chicago, IL"
B,IL_Chicago_B2_B_2139,753,Chicago,"Chicago, IL"
B,IL_Chicago_B20_B_2140,245,Chicago,"Chicago, IL"
B,IL_Chicago_B21_B_2141,39,Chicago,"Chicago, IL"
B,IL_Chicago_B22_B_2142,155,Chicago,"Chicago, IL"
B,IL_Chicago_B23_B_2143,1,Chicago,"Chicago, IL"
B,IL_Chicago_B24_B_2144,322,Chicago,"Chicago, IL"
B,IL_Chicago_B25_B_2145,11,Chicago,"Chicago, IL"
B,IL_Chicago_B26_B_2146,292,Chicago,"Chicago, IL"
B,IL_Chicago_B27_B_2147,464,Chicago,"Chicago, IL"
B,IL_Chicago_B28_B_2148,2646,Chicago,"Chicago, IL"
B,IL_Chicago_B29_B_2149,57,Chicago,"Chicago, IL"
B,IL_Chicago_B3_B_2150,127,Chicago,"Chicago, IL"
B,IL_Chicago_B30_B_2151,2058,Chicago,"Chicago, IL"
B,IL_Chicago_B31_B_2152,6,Chicago,"Chicago, IL"
B,IL_Chicago_B32_B_2153,13,Chicago,"Chicago, IL"
B,IL_Chicago_B33_B_2154,30,Chicago,"Chicago, IL"
B,IL_Chicago_B34_B_2155,24,Chicago,"Chicago, IL"
B,IL_Chicago_B35_B_2156,11689,Chicago,"Chicago, IL"
B,IL_Chicago_B36_B_2157,6,Chicago,"Chicago, IL"
B,IL_Chicago_B37_B_2158,97,Chicago,"Chicago, IL"
B,IL_Chicago_B38_B_2159,1234,Chicago,"Chicago, IL"
B,IL_Chicago_B39_B_2160,11218,Chicago,"Chicago, IL"
B,IL_Chicago_B4_B_2161,255,Chicago,"Chicago, IL"
B,IL_Chicago_B40_B_2162,321,Chicago,"Chicago, IL"
B,IL_Chicago_B41_B_2163,39,Chicago,"Chicago, IL"
B,IL_Chicago_B42_B_2164,1154,Chicago,"Chicago, IL"
B,IL_Chicago_B43_B_2165,1461,Chicago,"Chicago, IL"
B,IL_Chicago_B44_B_2166,17914,Chicago,"Chicago, IL"
B,IL_Chicago_B45_B_2167,171,Chicago,"Chicago, IL"
B,IL_Chicago_B47_B_2169,1,Chicago,"Chicago, IL"
B,IL_Chicago_B48_B_2170,3,Chicago,"Chicago, IL"
B,IL_Chicago_B49_B_2171,67,Chicago,"Chicago, IL"
B,IL_Chicago_B5_B_2172,1370,Chicago,"Chicago, IL"
B,IL_Chicago_B50_B_2173,6,Chicago,"Chicago, IL"
B,IL_Chicago_B51_B_2174,46,Chicago,"Chicago, IL"
B,IL_Chicago_B52_B_2175,2191,Chicago,"Chicago, IL"
B,IL_Chicago_B53_B_2176,131,Chicago,"Chicago, IL"
B,IL_Chicago_B54_B_2177,93,Chicago,"Chicago, IL"
B,IL_Chicago_B55_B_2178,40,Chicago,"Chicago, IL"
B,IL_Chicago_B56_B_2179,1304,Chicago,"Chicago, IL"
B,IL_Chicago_B57_B_2180,248,Chicago,"Chicago, IL"
B,IL_Chicago_B58_B_2181,61,Chicago,"Chicago, IL"
B,IL_Chicago_B59_B_2182,88,Chicago,"Chicago, IL"
B,IL_Chicago_B6_B_2183,140,Chicago,"Chicago, IL"
B,IL_Chicago_B60_B_2184,252,Chicago,"Chicago, IL"
B,IL_Chicago_B61_B_2185,531,Chicago,"Chicago, IL"
B,IL_Chicago_B62_B_2186,68,Chicago,"Chicago, IL"
B,IL_Chicago_B63_B_2187,652,Chicago,"Chicago, IL"
B,IL_Chicago_B64_B_2188,2180,Chicago,"Chicago, IL"
B,IL_Chicago_B65_B_2189,651,Chicago,"Chicago, IL"
B,IL_Chicago_B66_B_2190,169,Chicago,"Chicago, IL"
B,IL_Chicago_B67_B_2191,2194,Chicago,"Chicago, IL"
B,IL_Chicago_B68_B_2192,8,Chicago,"Chicago, IL"
B,IL_Chicago_B69_B_2193,672,Chicago,"Chicago, IL"
B,IL_Chicago_B7_B_2194,97,Chicago,"Chicago, IL"
B,IL_Chicago_B70_B_2195,492,Chicago,"Chicago, IL"
B,IL_Chicago_B71_B_2196,623,Chicago,"Chicago, IL"
B,IL_Chicago_B72_B_2197,1429,Chicago,"Chicago, IL"
B,IL_Chicago_B73_B_2198,180,Chicago,"Chicago, IL"
B,IL_Chicago_B74_B_2199,676,Chicago,"Chicago, IL"
B,IL_Chicago_B75_B_2200,81,Chicago,"Chicago, IL"
B,IL_Chicago_B76_B_2201,71,Chicago,"Chicago, IL"
B,IL_Chicago_B77_B_2202,46,Chicago,"Chicago, IL"
B,IL_Chicago_B78_B_2203,172,Chicago,"Chicago, IL"
B,IL_Chicago_B79_B_2204,21,Chicago,"Chicago, IL"
B,IL_Chicago_B8_B_2205,740,Chicago,"Chicago, IL"
B,IL_Chicago_B80_B_2206,18,Chicago,"Chicago, IL"
B,IL_Chicago_B81_B_2207,60,Chicago,"Chicago, IL"
B,IL_Chicago_B82_B_2208,171,Chicago,"Chicago, IL"
B,IL_Chicago_B83_B_2209,48,Chicago,"Chicago, IL"
B,IL_Chicago_B84_B_2210,1475,Chicago,"Chicago, IL"
B,IL_Chicago_B86_B_2212,1,Chicago,"Chicago, IL"
B,IL_Chicago_B87_B_2213,28,Chicago,"Chicago, IL"
B,IL_Chicago_B9_B_2216,26,Chicago,"Chicago, IL"
B,IL_Chicago_B9_B_2217,251,Chicago,"Chicago, IL"
B,IL_Chicago_B90_B_2218,2295,Chicago,"Chicago, IL"
B,IL_Chicago_B91_B_2219,3938,Chicago,"Chicago, IL"
B,IL_Chicago_B92_B_2220,782,Chicago,"Chicago, IL"
B,IL_Chicago_B93_B_2221,534,Chicago,"Chicago, IL"
B,IL_Chicago_B94_B_2222,9988,Chicago,"Chicago, IL"
B,IL_Chicago_B95_B_2223,21,Chicago,"Chicago, IL"
B,IL_Chicago_B96_B_2224,1576,Chicago,"Chicago, IL"
B,IL_Chicago_B97_B_2225,3269,Chicago,"Chicago, IL"
B,IL_Chicago_B98_B_2226,49,Chicago,"Chicago, IL"
B,IL_Chicago_B99_B_2227,32,Chicago,"Chicago, IL"
C,IL_Chicago_C1_C_2228,1813,Chicago,"Chicago, IL"
C,IL_Chicago_C10_C_2229,114,Chicago,"Chicago, IL"
C,IL_Chicago_C100_C_2230,100,Chicago,"Chicago, IL"
C,IL_Chicago_C101_C_2231,62,Chicago,"Chicago, IL"
C,IL_Chicago_C102_C_2232,87,Chicago,"Chicago, IL"
C,IL_Chicago_C103_C_2233,74,Chicago,"Chicago, IL"
C,IL_Chicago_C104_C_2234,12,Chicago,"Chicago, IL"
C,IL_Chicago_C105_C_2235,38,Chicago,"Chicago, IL"
C,IL_Chicago_C106_C_2236,6,Chicago,"Chicago, IL"
C,IL_Chicago_C107_C_2237,63,Chicago,"Chicago, IL"
C,IL_Chicago_C108_C_2238,27,Chicago,"Chicago, IL"
C,IL_Chicago_C109_C_2239,10,Chicago,"Chicago, IL"
C,IL_Chicago_C11_C_2240,276,Chicago,"Chicago, IL"
C,IL_Chicago_C110_C_2241,84,Chicago,"Chicago, IL"
C,IL_Chicago_C111_C_2242,39,Chicago,"Chicago, IL"
C,IL_Chicago_C112_C_2243,1775,Chicago,"Chicago, IL"
C,IL_Chicago_C113_C_2244,187,Chicago,"Chicago, IL"
C,IL_Chicago_C114_C_2245,162,Chicago,"Chicago, IL"
C,IL_Chicago_C115_C_2246,37,Chicago,"Chicago, IL"
C,IL_Chicago_C116_C_2247,31,Chicago,"Chicago, IL"
C,IL_Chicago_C117_C_2248,666,Chicago,"Chicago, IL"
C,IL_Chicago_C118_C_2249,805,Chicago,"Chicago, IL"
C,IL_Chicago_C119_C_2250,400,Chicago,"Chicago, IL"
C,IL_Chicago_C12_C_2251,6,Chicago,"Chicago, IL"
C,IL_Chicago_C120_C_2252,536,Chicago,"Chicago, IL"
C,IL_Chicago_C121_C_2253,127,Chicago,"Chicago, IL"
C,IL_Chicago_C122_C_2254,971,Chicago,"Chicago, IL"
C,IL_Chicago_C123_C_2255,2158,Chicago,"Chicago, IL"
C,IL_Chicago_C124_C_2256,16,Chicago,"Chicago, IL"
C,IL_Chicago_C125_C_2257,37,Chicago,"Chicago, IL"
C,IL_Chicago_C126_C_2258,6,Chicago,"Chicago, IL"
C,IL_Chicago_C127_C_2259,19,Chicago,"Chicago, IL"
C,IL_Chicago_C128_C_2260,33,Chicago,"Chicago, IL"
C,IL_Chicago_C129_C_2261,15,Chicago,"Chicago, IL"
C,IL_Chicago_C13_C_2262,91,Chicago,"Chicago, IL"
C,IL_Chicago_C130_C_2263,1,Chicago,"Chicago, IL"
C,IL_Chicago_C131_C_2264,11,Chicago,"Chicago, IL"
C,IL_Chicago_C132_C_2266,10,Chicago,"Chicago, IL"
C,IL_Chicago_C132_C_2267,1,Chicago,"Chicago, IL"
C,IL_Chicago_C132_C_2268,1,Chicago,"Chicago, IL"
C,IL_Chicago_C133_C_2270,12860,Chicago,"Chicago, IL"
C,IL_Chicago_C134_C_2271,115,Chicago,"Chicago, IL"
C,IL_Chicago_C135_C_2272,93,Chicago,"Chicago, IL"
C,IL_Chicago_C136_C_2273,2,Chicago,"Chicago, IL"
C,IL_Chicago_C137_C_2274,874,Chicago,"Chicago, IL"
C,IL_Chicago_C138_C_2275,377,Chicago,"Chicago, IL"
C,IL_Chicago_C139_C_2276,3147,Chicago,"Chicago, IL"
C,IL_Chicago_C14_C_2277,498,Chicago,"Chicago, IL"
C,IL_Chicago_C140_C_2278,20,Chicago,"Chicago, IL"
C,IL_Chicago_C141_C_2279,462,Chicago,"Chicago, IL"
C,IL_Chicago_C142_C_2280,74851,Chicago,"Chicago, IL"
C,IL_Chicago_C143_C_2281,77,Chicago,"Chicago, IL"
C,IL_Chicago_C144_C_2282,45,Chicago,"Chicago, IL"
C,IL_Chicago_C145_C_2283,22,Chicago,"Chicago, IL"
C,IL_Chicago_C146_C_2284,30,Chicago,"Chicago, IL"
C,IL_Chicago_C147_C_2285,10,Chicago,"Chicago, IL"
C,IL_Chicago_C148_C_2286,40,Chicago,"Chicago, IL"
C,IL_Chicago_C149_C_2287,3032,Chicago,"Chicago, IL"
C,IL_Chicago_C15_C_2288,177,Chicago,"Chicago, IL"
C,IL_Chicago_C150_C_2289,1,Chicago,"Chicago, IL"
C,IL_Chicago_C151_C_2290,105,Chicago,"Chicago, IL"
C,IL_Chicago_C152_C_2291,39,Chicago,"Chicago, IL"
C,IL_Chicago_C153_C_2292,35,Chicago,"Chicago, IL"
C,IL_Chicago_C154_C_2293,34,Chicago,"Chicago, IL"
C,IL_Chicago_C155_C_2294,86,Chicago,"Chicago, IL"
C,IL_Chicago_C156_C_2295,2733,Chicago,"Chicago, IL"
C,IL_Chicago_C157_C_2296,54,Chicago,"Chicago, IL"
C,IL_Chicago_C158_C_2297,97,Chicago,"Chicago, IL"
C,IL_Chicago_C159_C_2298,145,Chicago,"Chicago, IL"
C,IL_Chicago_C16_C_2299,1296,Chicago,"Chicago, IL"
C,IL_Chicago_C160_C_2300,46,Chicago,"Chicago, IL"
C,IL_Chicago_C161_C_2301,6,Chicago,"Chicago, IL"
C,IL_Chicago_C162_C_2302,838,Chicago,"Chicago, IL"
C,IL_Chicago_C163_C_2303,415,Chicago,"Chicago, IL"
C,IL_Chicago_C164_C_2304,53,Chicago,"Chicago, IL"
C,IL_Chicago_C165_C_2305,170,Chicago,"Chicago, IL"
C,IL_Chicago_C166_C_2306,96,Chicago,"Chicago, IL"
C,IL_Chicago_C167_C_2307,185,Chicago,"Chicago, IL"
C,IL_Chicago_C168_C_2308,40,Chicago,"Chicago, IL"
C,IL_Chicago_C169_C_2309,7,Chicago,"Chicago, IL"
C,IL_Chicago_C17_C_2310,1,Chicago,"Chicago, IL"
C,IL_Chicago_C170_C_2311,335,Chicago,"Chicago, IL"
C,IL_Chicago_C171_C_2312,22,Chicago,"Chicago, IL"
C,IL_Chicago_C172_C_2313,12,Chicago,"Chicago, IL"
C,IL_Chicago_C173_C_2314,48,Chicago,"Chicago, IL"
C,IL_Chicago_C174_C_2315,19,Chicago,"Chicago, IL"
C,IL_Chicago_C175_C_2316,14,Chicago,"Chicago, IL"
C,IL_Chicago_C176_C_2317,2,Chicago,"Chicago, IL"
C,IL_Chicago_C177_C_2318,7,Chicago,"Chicago, IL"
C,IL_Chicago_C178_C_2319,982,Chicago,"Chicago, IL"
C,IL_Chicago_C179_C_2320,75,Chicago,"Chicago, IL"
C,IL_Chicago_C18_C_2321,207,Chicago,"Chicago, IL"
C,IL_Chicago_C180_C_2322,194,Chicago,"Chicago, IL"
C,IL_Chicago_C181_C_2323,406,Chicago,"Chicago, IL"
C,IL_Chicago_C182_C_2324,84,Chicago,"Chicago, IL"
C,IL_Chicago_C183_C_2325,3,Chicago,"Chicago, IL"
C,IL_Chicago_C184_C_2326,2063,Chicago,"Chicago, IL"
C,IL_Chicago_C185_C_2327,15,Chicago,"Chicago, IL"
C,IL_Chicago_C186_C_2328,251,Chicago,"Chicago, IL"
C,IL_Chicago_C187_C_2329,41,Chicago,"Chicago, IL"
C,IL_Chicago_C188_C_2330,19,Chicago,"Chicago, IL"
C,IL_Chicago_C189_C_2331,1,Chicago,"Chicago, IL"
C,IL_Chicago_C19_C_2332,53,Chicago,"Chicago, IL"
C,IL_Chicago_C190_C_2333,108,Chicago,"Chicago, IL"
C,IL_Chicago_C191_C_2334,4,Chicago,"Chicago, IL"
C,IL_Chicago_C192_C_2335,3060,Chicago,"Chicago, IL"
C,IL_Chicago_C193_C_2336,47,Chicago,"Chicago, IL"
C,IL_Chicago_C194_C_2337,95,Chicago,"Chicago, IL"
C,IL_Chicago_C195_C_2338,66,Chicago,"Chicago, IL"
C,IL_Chicago_C196_C_2339,5,Chicago,"Chicago, IL"
C,IL_Chicago_C197_C_2340,8,Chicago,"Chicago, IL"
C,IL_Chicago_C198_C_2341,1,Chicago,"Chicago, IL"
C,IL_Chicago_C199_C_2342,100,Chicago,"Chicago, IL"
C,IL_Chicago_C2_C_2343,33,Chicago,"Chicago, IL"
C,IL_Chicago_C200_C_2345,171,Chicago,"Chicago, IL"
C,IL_Chicago_C201_C_2346,14,Chicago,"Chicago, IL"
C,IL_Chicago_C202_C_2347,19,Chicago,"Chicago, IL"
C,IL_Chicago_C203_C_2348,53,Chicago,"Chicago, IL"
C,IL_Chicago_C204_C_2349,12,Chicago,"Chicago, IL"
C,IL_Chicago_C205_C_2350,35,Chicago,"Chicago, IL"
C,IL_Chicago_C206_C_2351,83,Chicago,"Chicago, IL"
C,IL_Chicago_C208_C_2353,2335,Chicago,"Chicago, IL"
C,IL_Chicago_C209_C_2354,385,Chicago,"Chicago, IL"
C,IL_Chicago_C21_C_2355,2,Chicago,"Chicago, IL"
C,IL_Chicago_C210_C_2356,67,Chicago,"Chicago, IL"
C,IL_Chicago_C211_C_2357,47,Chicago,"Chicago, IL"
C,IL_Chicago_C212_C_2358,5,Chicago,"Chicago, IL"
C,IL_Chicago_C213_C_2359,342,Chicago,"Chicago, IL"
C,IL_Chicago_C214_C_2360,2217,Chicago,"Chicago, IL"
C,IL_Chicago_C215_C_2361,13072,Chicago,"Chicago, IL"
C,IL_Chicago_C216_C_2362,92,Chicago,"Chicago, IL"
C,IL_Chicago_C217_C_2363,521,Chicago,"Chicago, IL"
C,IL_Chicago_C218_C_2364,3,Chicago,"Chicago, IL"
C,IL_Chicago_C219_C_2365,95,Chicago,"Chicago, IL"
C,IL_Chicago_C22_C_2366,518,Chicago,"Chicago, IL"
C,IL_Chicago_C220_C_2367,14,Chicago,"Chicago, IL"
C,IL_Chicago_C221_C_2368,114,Chicago,"Chicago, IL"
C,IL_Chicago_C222_C_2369,2,Chicago,"Chicago, IL"
C,IL_Chicago_C223_C_2370,12,Chicago,"Chicago, IL"
C,IL_Chicago_C224_C_2371,8,Chicago,"Chicago, IL"
C,IL_Chicago_C226_C_2373,4,Chicago,"Chicago, IL"
C,IL_Chicago_C228_C_2375,3,Chicago,"Chicago, IL"
C,IL_Chicago_C229_C_2376,1,Chicago,"Chicago, IL"
C,IL_Chicago_C23_C_2377,512,Chicago,"Chicago, IL"
C,IL_Chicago_C230_C_2378,17,Chicago,"Chicago, IL"
C,IL_Chicago_C232_C_2380,6,Chicago,"Chicago, IL"
C,IL_Chicago_C233_C_2381,6,Chicago,"Chicago, IL"
C,IL_Chicago_C234_C_2382,2,Chicago,"Chicago, IL"
C,IL_Chicago_C235_C_2383,2,Chicago,"Chicago, IL"
C,IL_Chicago_C236_C_2384,2,Chicago,"Chicago, IL"
C,IL_Chicago_C237_C_2385,27,Chicago,"Chicago, IL"
C,IL_Chicago_C238_C_2386,42,Chicago,"Chicago, IL"
C,IL_Chicago_C239_C_2387,7,Chicago,"Chicago, IL"
C,IL_Chicago_C24_C_2388,16533,Chicago,"Chicago, IL"
C,IL_Chicago_C240_C_2389,5,Chicago,"Chicago, IL"
C,IL_Chicago_C241_C_2390,7,Chicago,"Chicago, IL"
C,IL_Chicago_C242_C_2391,1,Chicago,"Chicago, IL"
C,IL_Chicago_C243_C_2392,4,Chicago,"Chicago, IL"
C,IL_Chicago_C244_C_2393,260,Chicago,"Chicago, IL"
C,IL_Chicago_C245_C_2394,35,Chicago,"Chicago, IL"
C,IL_Chicago_C246_C_2395,5,Chicago,"Chicago, IL"
C,IL_Chicago_C247_C_2396,3,Chicago,"Chicago, IL"
C,IL_Chicago_C248_C_2397,1,Chicago,"Chicago, IL"
C,IL_Chicago_C249_C_2398,111,Chicago,"Chicago, IL"
C,IL_Chicago_C249_C_2399,2,Chicago,"Chicago, IL"
C,IL_Chicago_C25_C_2400,1946,Chicago,"Chicago, IL"
C,IL_Chicago_C250_C_2401,334,Chicago,"Chicago, IL"
C,IL_Chicago_C252_C_2403,26,Chicago,"Chicago, IL"
C,IL_Chicago_C253_C_2404,14,Chicago,"Chicago, IL"
C,IL_Chicago_C253_C_2405,126,Chicago,"Chicago, IL"
C,IL_Chicago_C254_C_2406,327,Chicago,"Chicago, IL"
C,IL_Chicago_C256_C_2408,1,Chicago,"Chicago, IL"
C,IL_Chicago_C256_C_2409,1,Chicago,"Chicago, IL"
C,IL_Chicago_C258_C_2411,8,Chicago,"Chicago, IL"
C,IL_Chicago_C26_C_2413,11211,Chicago,"Chicago, IL"
C,IL_Chicago_C260_C_2414,4,Chicago,"Chicago, IL"
C,IL_Chicago_C261_C_2415,3,Chicago,"Chicago, IL"
C,IL_Chicago_C262_C_2416,5,Chicago,"Chicago, IL"
C,IL_Chicago_C263_C_2417,1,Chicago,"Chicago, IL"
C,IL_Chicago_C264_C_2418,5,Chicago,"Chicago, IL"
C,IL_Chicago_C265_C_2419,13,Chicago,"Chicago, IL"
C,IL_Chicago_C266_C_2420,1,Chicago,"Chicago, IL"
C,IL_Chicago_C267_C_2421,86,Chicago,"Chicago, IL"
C,IL_Chicago_C268_C_2422,474,Chicago,"Chicago, IL"
C,IL_Chicago_C269_C_2423,4,Chicago,"Chicago, IL"
C,IL_Chicago_C27_C_2424,6053,Chicago,"Chicago, IL"
C,IL_Chicago_C270_C_2425,3,Chicago,"Chicago, IL"
C,IL_Chicago_C271_C_2426,10,Chicago,"Chicago, IL"
C,IL_Chicago_C272_C_2427,3,Chicago,"Chicago, IL"
C,IL_Chicago_C273_C_2428,64,Chicago,"Chicago, IL"
C,IL_Chicago_C274_C_2429,1629,Chicago,"Chicago, IL"
C,IL_Chicago_C275_C_2431,3,Chicago,"Chicago, IL"
C,IL_Chicago_C276_C_2432,41,Chicago,"Chicago, IL"
C,IL_Chicago_C277_C_2433,1,Chicago,"Chicago, IL"
C,IL_Chicago_C28_C_2434,2036,Chicago,"Chicago, IL"
C,IL_Chicago_C29_C_2435,289,Chicago,"Chicago, IL"
C,IL_Chicago_C3_C_2436,214,Chicago,"Chicago, IL"
C,IL_Chicago_C30_C_2437,122,Chicago,"Chicago, IL"
C,IL_Chicago_C31_C_2438,791,Chicago,"Chicago, IL"
C,IL_Chicago_C32_C_2439,97,Chicago,"Chicago, IL"
C,IL_Chicago_C33_C_2440,338,Chicago,"Chicago, IL"
C,IL_Chicago_C34_C_2441,6,Chicago,"Chicago, IL"
C,IL_Chicago_C35_C_2442,28,Chicago,"Chicago, IL"
C,IL_Chicago_C36_C_2443,57,Chicago,"Chicago, IL"
C,IL_Chicago_C37_C_2444,17,Chicago,"Chicago, IL"
C,IL_Chicago_C38_C_2445,1377,Chicago,"Chicago, IL"
C,IL_Chicago_C39_C_2446,595,Chicago,"Chicago, IL"
C,IL_Chicago_C4_C_2447,2152,Chicago,"Chicago, IL"
C,IL_Chicago_C40_C_2448,176,Chicago,"Chicago, IL"
C,IL_Chicago_C41_C_2449,20,Chicago,"Chicago, IL"
C,IL_Chicago_C41_C_2450,9,Chicago,"Chicago, IL"
C,IL_Chicago_C42_C_2451,70,Chicago,"Chicago, IL"
C,IL_Chicago_C43_C_2452,99,Chicago,"Chicago, IL"
C,IL_Chicago_C44_C_2453,145,Chicago,"Chicago, IL"
C,IL_Chicago_C45_C_2454,15096,Chicago,"Chicago, IL"
C,IL_Chicago_C46_C_2455,362,Chicago,"Chicago, IL"
C,IL_Chicago_C47_C_2456,226,Chicago,"Chicago, IL"
C,IL_Chicago_C48_C_2457,80,Chicago,"Chicago, IL"
C,IL_Chicago_C49_C_2458,2074,Chicago,"Chicago, IL"
C,IL_Chicago_C5_C_2459,14,Chicago,"Chicago, IL"
C,IL_Chicago_C50_C_2460,1575,Chicago,"Chicago, IL"
C,IL_Chicago_C51_C_2461,59,Chicago,"Chicago, IL"
C,IL_Chicago_C52_C_2462,106,Chicago,"Chicago, IL"
C,IL_Chicago_C53_C_2463,534,Chicago,"Chicago, IL"
C,IL_Chicago_C54_C_2464,575,Chicago,"Chicago, IL"
C,IL_Chicago_C55_C_2465,3525,Chicago,"Chicago, IL"
C,IL_Chicago_C56_C_2466,63,Chicago,"Chicago, IL"
C,IL_Chicago_C57_C_2467,6740,Chicago,"Chicago, IL"
C,IL_Chicago_C58_C_2468,326,Chicago,"Chicago, IL"
C,IL_Chicago_C59_C_2469,11368,Chicago,"Chicago, IL"
C,IL_Chicago_C6_C_2470,77,Chicago,"Chicago, IL"
C,IL_Chicago_C60_C_2471,11438,Chicago,"Chicago, IL"
C,IL_Chicago_C61_C_2472,36952,Chicago,"Chicago, IL"
C,IL_Chicago_C62_C_2473,239,Chicago,"Chicago, IL"
C,IL_Chicago_C63_C_2474,484,Chicago,"Chicago, IL"
C,IL_Chicago_C64_C_2475,515,Chicago,"Chicago, IL"
C,IL_Chicago_C65_C_2476,820,Chicago,"Chicago, IL"
C,IL_Chicago_C66_C_2477,4316,Chicago,"Chicago, IL"
C,IL_Chicago_C67_C_2478,935,Chicago,"Chicago, IL"
C,IL_Chicago_C68_C_2479,732,Chicago,"Chicago, IL"
C,IL_Chicago_C69_C_2480,1083,Chicago,"Chicago, IL"
